drug_conc,Metadata_plate,Metadata_well,Metadata_Row_as_num,Metadata_Col,Metadata_treatment_new,Metadata_treatment_old,Metadata_type,Metadata_Drug_name,Metadata_dil_factor,Metadata_concentration_uM,cell_count_POC_A,cell_count_POC_C2,cell_count_POC_C1,cell_count_POC_B,ObjectArea_NUC_A,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,ObjectVarInten_NUC_A,ObjectSize_NUC_A,RingTotalInten_RNA,RingAvgInten_RNA,CircTotalInten_RNA,CircAvgInten_RNA,RingSpotTotalInten_RNA,RingSpotAvgInten_RNA,RingSpotTotalArea_RNA,RingSpotAvgArea_RNA,RingSpotCount_RNA,CircSpotTotalInten_RNA,CircSpotAvgInten_RNA,CircSpotTotalArea_RNA,CircSpotAvgArea_RNA,CircSpotCount_RNA,TotalInten_RNA,AvgInten_RNA,RingTotalInten_PMG,RingAvgInten_PMG,CircTotalInten_PMG,CircAvgInten_PMG,RingSpotTotalInten_PMG,RingSpotAvgInten_PMG,RingSpotTotalArea_PMG,RingSpotAvgArea_PMG,RingSpotCount_PMG,CircSpotTotalInten_PMG,CircSpotAvgInten_PMG,CircSpotTotalArea_PMG,CircSpotAvgArea_PMG,CircSpotCount_PMG,TotalInten_PMG,AvgInten_PMG,RingTotalInten_MITO,RingAvgInten_MITO,RingSpotTotalInten_MITO,RingSpotAvgInten_MITO,RingSpotTotalArea_MITO,RingSpotAvgArea_MITO,RingSpotCount_MITO,TotalInten_MITO,AvgInten_MITO,CircTotalInten_NUC_Tex,CircAvgInten_NUC_Tex,CircSpotTotalInten_NUC_Tex,CircSpotAvgInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,CircSpotCount_NUC_Tex,TotalInten_NUC_Tex,AvgInten_NUC_Tex,ObjectArea_NUC_B,ObjectShapeP2A_NUC_B,ObjectShapeLWR_NUC_B,ObjectTotalInten_NUC_B,ObjectAvgInten_NUC_B,ObjectVarInten_NUC_B,ObjectSize_NUC_B,RingTotalInten_Lyso,RingAvgInten_Lyso,CircTotalInten_Lyso,CircAvgInten_Lyso,RingSpotTotalInten_Lyso,RingSpotAvgInten_Lyso,RingSpotTotalArea_Lyso,RingSpotAvgArea_Lyso,RingSpotCount_Lyso,CircSpotTotalInten_Lyso,CircSpotAvgInten_Lyso,CircSpotTotalArea_Lyso,CircSpotAvgArea_Lyso,CircSpotCount_Lyso,TotalInten_Lyso,AvgInten_Lyso,RingTotalInten_Perox,RingAvgInten_Perox,CircTotalInten_Perox,CircAvgInten_Perox,RingSpotTotalInten_Perox,RingSpotAvgInten_Perox,RingSpotTotalArea_Perox,RingSpotAvgArea_Perox,RingSpotCount_Perox,CircSpotTotalInten_Perox,CircSpotAvgInten_Perox,CircSpotTotalArea_Perox,CircSpotAvgArea_Perox,CircSpotCount_Perox,TotalInten_Perox,AvgInten_Perox,RingTotalInten_Lipids,RingAvgInten_Lipids,CircTotalInten_Lipids,CircAvgInten_Lipids,RingSpotTotalInten_Lipids,RingSpotAvgInten_Lipids,RingSpotTotalArea_Lipids,RingSpotAvgArea_Lipids,RingSpotCount_Lipids,CircSpotTotalInten_Lipids,CircSpotAvgInten_Lipids,CircSpotTotalArea_Lipids,CircSpotAvgArea_Lipids,CircSpotCount_Lipids,TotalInten_Lipids,AvgInten_Lipids,ObjectArea_NUC_C1,ObjectShapeP2A_NUC_C1,ObjectShapeLWR_NUC_C1,ObjectTotalInten_NUC_C1,ObjectAvgInten_NUC_C1,ObjectVarInten_NUC_C1,ObjectSize_NUC_C1,RingTotalInten_ER,RingAvgInten_ER,CircTotalInten_ER,CircAvgInten_ER,RingSpotTotalInten_ER,RingSpotAvgInten_ER,RingSpotTotalArea_ER,RingSpotAvgArea_ER,RingSpotCount_ER,CircSpotTotalInten_ER,CircSpotAvgInten_ER,CircSpotTotalArea_ER,CircSpotAvgArea_ER,CircSpotCount_ER,TotalInten_ER,AvgInten_ER,ObjectArea_NUC_C2,ObjectShapeP2A_NUC_C2,ObjectShapeLWR_NUC_C2,ObjectTotalInten_NUC_C2,ObjectAvgInten_NUC_C2,ObjectVarInten_NUC_C2,ObjectSize_NUC_C2,RingTotalInten_TUB,RingAvgInten_TUB,CircTotalInten_TUB,CircAvgInten_TUB,RingSpotTotalInten_TUB,RingSpotAvgInten_TUB,RingSpotTotalArea_TUB,RingSpotAvgArea_TUB,RingSpotCount_TUB,CircSpotTotalInten_TUB,CircSpotAvgInten_TUB,CircSpotTotalArea_TUB,CircSpotAvgArea_TUB,CircSpotCount_TUB,TotalInten_TUB,AvgInten_TUB,RingTotalInten_ACT,RingAvgInten_ACT,CircTotalInten_ACT,CircAvgInten_ACT,RingSpotTotalInten_ACT,RingSpotAvgInten_ACT,RingSpotTotalArea_ACT,RingSpotAvgArea_ACT,RingSpotCount_ACT,CircSpotTotalInten_ACT,CircSpotAvgInten_ACT,CircSpotTotalArea_ACT,CircSpotAvgArea_ACT,CircSpotCount_ACT,TotalInten_ACT,AvgInten_ACT
leupeptin_1.25_0.0625,1,H19,8,19,leupeptin,Leupeptin,treated,leupeptin,0.0625,1.25,0.932891466,1.028337062,1.060490046,0.749206349,0.207842934,0.161344935,0.164916351,0.309232653,0.252717469,0.162545159,0.191190618,0.184097161,0.12960681,0.178569176,0.182567542,0.555782303,0.090840791,0.676654799,0.432196301,0.221446726,0.177214472,0.375828114,0.127064706,0.234140749,0.257382063,0.178569176,0.182567542,0.23559182,0.084731801,0.383712715,0.196288213,0.208456027,0.171156936,0.15740875,0.060584171,0.169687662,0.264174419,0.224293501,0.213056848,0.146997131,0.104216693,0.383712715,0.196288213,0.094445053,0.167094678,0.162577325,0.210299304,0.165045789,0.116243871,0.10582038,0.146646922,0.172768576,0.319262539,0.255219064,0.127136449,0.263955071,0.083281373,0.087617186,0.083929401,0.319262539,0.255219064,0.444757485,0.252395388,0.155042406,0.503106223,0.063848263,0.082479022,0.405953863,0.174967342,0.064369283,0.290956882,0.256532361,0.902098967,0.036738902,0.985699723,0.226431821,0.597230326,0.140037753,0.10870789,0.125081687,0.118244716,0.121827164,0.290956882,0.256532361,0.231084043,0.079514439,0.198135976,0.171197852,0.217990864,0.203904525,0.358084631,0.193079488,0.287812688,0.182180645,0.202957859,0.243464432,0.12861561,0.14692043,0.198135976,0.171197852,0.525902306,0.476551192,0.638280042,0.345513169,0.432692254,0.589873793,0.370332254,0.268862203,0.429471618,0.187580495,0.323576343,0.335267942,0.070974712,0.37143384,0.638280042,0.345513169,0.16103754,0.218788556,0.227847755,0.117041484,0.670061921,0.257910496,0.151969337,0.130456834,0.338992294,0.127608851,0.118771884,0.551378438,0.174715987,0.639669359,0.542081091,0.087994581,0.159631684,0.141189246,0.166208833,0.36712895,0.071265043,0.127608851,0.118771884,0.033338056,0.289924141,0.266163278,0.194056093,0.163616532,0.08105729,0.034703136,0.130303262,0.105559707,0.032262025,0.140547116,0.118175848,0.170448479,0.151036076,0.257437555,0.42802972,0.122808902,0.229405795,0.094152322,0.49082976,0.301124586,0.032262025,0.140547116,0.150542204,0.033744018,0.031519091,0.095958567,0.035748384,0.118299665,0.049672121,0.144466389,0.063322254,0.10964042,0.131334193,0.109160222,0.23992341,0.03945133,0.031519091,0.095958567
leupeptin_10_0.5,1,H16,8,16,leupeptin,Leupeptin,treated,leupeptin,0.5,10,1.028583264,0.94108874,1.016079632,0.952380952,0.080870553,0.191401318,0.133049296,0.144653375,0.25358053,0.138696678,0.078756833,0.18536773,0.208063438,0.076678527,0.23831794,0.209791477,0.164363745,0.27023081,0.318503755,0.438205078,0.134188274,0.355091143,0.158643952,0.123501918,0.392188993,0.076678527,0.23831794,0.112730185,0.191543981,0.122067214,0.226634888,0.238554148,0.31918663,0.164697772,0.198468451,0.149957807,0.256807592,0.110492155,0.199325699,0.581251705,0.129300893,0.122067214,0.226634888,0.05469677,0.119312766,0.168527315,0.068836042,0.102750149,0.188331258,0.163979092,0.062170344,0.203853312,0.157213633,0.263285994,0.133962171,0.23879118,0.065765006,0.156143859,0.123823692,0.157213633,0.263285994,0.032794385,0.206910108,0.149768627,0.277154004,0.315532819,0.146367046,0.03220713,0.042362894,0.251752791,0.058999583,0.11820443,1.340226155,0.136876578,1.870669256,0.374096554,0.715151203,0.435557438,0.266844371,0.526220268,0.293052126,0.572100972,0.058999583,0.11820443,0.077187958,0.230247819,0.069502406,0.096594248,0.203212514,0.144093423,0.30475628,0.233428367,0.245579081,0.078722233,0.201647474,0.06708657,0.105092392,0.047994241,0.069502406,0.096594248,0.273454949,0.61264453,0.229396778,0.286956542,0.187677683,0.356706919,0.401801333,0.135558991,0.432253422,0.687877765,0.253773452,0.771705675,0.135143745,0.700841927,0.229396778,0.286956542,0.078895513,0.268855839,0.172430463,0.083623292,0.264937364,0.19661387,0.064608371,0.244196632,0.687145835,0.158504273,0.47744404,0.526878137,0.715287742,0.399021965,0.304920701,0.187209881,0.230739384,0.596820904,0.168093646,0.273215108,0.113921422,0.158504273,0.47744404,0.060506423,0.24583379,0.193436106,0.079665403,0.294855728,0.259772336,0.070355341,0.295396405,0.471275074,0.104696977,0.188678274,0.117435326,0.124212917,0.092258158,0.315667553,0.421638118,0.069140056,0.142411288,0.04802574,0.146815694,0.131616914,0.104696977,0.188678274,0.210528999,0.431592391,0.236039601,0.441745566,0.226040335,0.476764631,0.072522686,0.198362653,0.237546243,0.249280721,0.443573666,0.057173043,0.187959349,0.083042611,0.236039601,0.441745566
leupeptin_2.5_0.125,1,H18,8,18,leupeptin,Leupeptin,treated,leupeptin,0.125,2.5,1.092377796,1.19388516,1.163093415,0.771428571,0.06766499,0.219922548,0.203497774,0.14020859,0.235705876,0.068708814,0.058530994,0.226826106,0.104811864,0.0801295,0.130215672,0.329588372,0.092258385,0.266303272,0.400129634,0.484070505,0.09270267,0.187517119,0.05375111,0.157187797,0.153295231,0.0801295,0.130215672,0.201506828,0.421867261,0.218637629,0.12966754,0.252195662,0.511867068,0.376953065,0.167327148,0.357675748,0.146396661,0.225280461,0.194398577,0.701856439,0.048619405,0.218637629,0.12966754,0.306645104,0.526797699,0.235026551,0.260556739,0.116110672,0.051733116,0.164305735,0.239388129,0.214542922,0.144946295,0.235992737,0.150916974,0.184292683,0.071348113,0.070764477,0.112152123,0.144946295,0.235992737,0.3008681,0.171384695,0.082151387,0.489057969,0.204736008,0.131121215,0.273791162,0.054330872,0.079509128,0.174975743,0.212516337,0.72544604,0.09772893,0.60453155,0.244983177,0.607937913,0.09263425,0.093725389,0.07801151,0.090342364,0.058854589,0.174975743,0.212516337,0.117031348,0.124884502,0.106234641,0.142512882,0.19723174,0.198524482,0.331591616,0.225997239,0.260832125,0.143871791,0.193223779,0.200450516,0.163081217,0.112228045,0.106234641,0.142512882,0.448370206,0.719564557,0.626889963,0.515450079,0.316131084,0.539062646,0.455483131,0.17919624,0.515792201,0.362731662,0.383435015,0.649135079,0.09137167,0.661316214,0.626889963,0.515450079,0.100413583,0.415795231,0.296104388,0.093465351,0.328865507,0.194918085,0.086220208,0.099587736,0.490032251,0.080072423,0.2688235,0.121970379,0.466056627,0.244867353,0.152127956,0.067568801,0.048985741,0.410932798,0.052720832,0.097768385,0.126045579,0.080072423,0.2688235,0.033806203,0.380471855,0.308761991,0.367193235,0.477172532,0.271340893,0.034492805,0.1111522,0.125741407,0.036637429,0.104867912,0.041742821,0.127564245,0.051147483,0.333039625,0.361048744,0.049525343,0.13335343,0.048726151,0.221886295,0.175948233,0.036637429,0.104867912,0.193518235,0.155504849,0.09002914,0.126885763,0.189432317,0.186892316,0.137960502,0.164205326,0.112517195,0.123650642,0.160186695,0.091761205,0.112953549,0.10406336,0.09002914,0.126885763
leupeptin_20_1,1,H15,8,15,leupeptin,Leupeptin,treated,leupeptin,1,20,1.014084507,0.958240119,1.009188361,1.273015873,0.066801392,0.115442485,0.081240121,0.104333814,0.263489411,0.153251696,0.060433634,0.127304629,0.053359278,0.0701496,0.10316399,0.341368888,0.109086623,0.532593657,0.209513068,0.197509888,0.115573725,0.195165607,0.113339761,0.130895295,0.260317451,0.0701496,0.10316399,0.183908097,0.384261764,0.180285353,0.253761626,0.52803041,0.653789717,0.310402861,0.356993614,0.15566841,0.111672928,0.355663611,0.085419544,0.241724899,0.224954586,0.180285353,0.253761626,0.134880982,0.139790853,0.160138898,0.159453879,0.056990333,0.175419729,0.14892478,0.173906503,0.310825392,0.106917847,0.263284332,0.096467543,0.261959605,0.068676106,0.165562229,0.147653444,0.106917847,0.263284332,0.136758595,0.103532786,0.1818506,0.243971016,0.180168572,0.135768755,0.13276717,0.17242671,0.20243225,0.152153315,0.441617664,0.486854533,0.041436584,0.348350324,0.327169832,0.301962629,0.237800781,0.086026236,0.23425992,0.146487502,0.205109142,0.152153315,0.441617664,0.215112473,0.153352694,0.250975166,0.386439922,0.143959584,0.062573305,0.174003841,0.298748861,0.040742208,0.259839213,0.097741646,0.238925508,0.244765362,0.183968328,0.250975166,0.386439922,0.173414268,0.527619129,0.244728421,0.258994838,0.361720085,0.116312619,0.680147573,0.164289136,0.800516612,0.260132563,0.220403613,0.380692762,0.156357974,0.611074742,0.244728421,0.258994838,0.093167107,0.224826336,0.067419115,0.063869446,0.187969311,0.086638932,0.070064349,0.110941887,0.770102683,0.092643594,0.513255865,0.420151311,0.704607349,0.313836002,0.195842121,0.198686161,0.160030647,0.552154155,0.098764633,0.212992478,0.126439968,0.092643594,0.513255865,0.138716822,0.122857508,0.110205773,0.181517865,0.35572272,0.145835156,0.168052831,0.071252919,0.313502691,0.116299659,0.175377927,0.065003738,0.116136528,0.078656377,0.222205237,0.151668887,0.129958035,0.127884038,0.124905441,0.181226003,0.109682422,0.116299659,0.175377927,0.136055934,0.209013895,0.097733539,0.276652503,0.109269733,0.297893407,0.221947702,0.285571295,0.122711987,0.191804736,0.342200706,0.284760617,0.188016616,0.235902571,0.097733539,0.276652503
leupeptin_5_0.25,1,H17,8,17,leupeptin,Leupeptin,treated,leupeptin,0.25,5,1.038525269,1.050708427,1.051301685,0.895238095,0.100586924,0.196739278,0.166841046,0.195461759,0.261180504,0.135795686,0.092409193,0.176363412,0.100131436,0.066813115,0.277119829,1.150308992,0.08363505,1.171916802,0.608566531,0.174617098,0.074520455,0.172415715,0.0332144,0.073080262,0.05519012,0.066813115,0.277119829,0.176765188,0.262352425,0.140512435,0.155737597,0.173608637,0.368317844,0.26951804,0.104577717,0.207374123,0.135638429,0.170110089,0.163283913,0.36196501,0.208242524,0.140512435,0.155737597,0.103800157,0.116946069,0.181781654,0.139269385,0.270355986,0.218527985,0.096476067,0.074121665,0.12613024,0.198413182,0.252374813,0.160441423,0.210711182,0.059395202,0.081105499,0.064368775,0.198413182,0.252374813,0.432931275,0.357815717,0.175602274,0.335337776,0.278575858,0.175502303,0.400508648,0.053161781,0.293373929,0.359802757,0.137927232,0.527939763,0.143300796,0.736707572,0.239841478,0.319435598,0.284258701,0.173087529,0.378539176,0.092299503,0.365890664,0.359802757,0.137927232,0.149623797,0.225969144,0.271498341,0.104394236,0.159086128,0.460515028,0.490591955,0.412459762,0.286662868,0.302656234,0.445330081,0.515761966,0.383422441,0.266216507,0.271498341,0.104394236,0.363802828,0.692167433,0.623836139,0.400855632,0.275606351,0.16693941,0.361738061,0.241275453,0.454146464,0.315436072,0.236368239,0.507473891,0.103095021,0.578636311,0.623836139,0.400855632,0.10592842,0.301119182,0.202298153,0.069861642,0.399716709,0.226743018,0.089788883,0.186887273,0.574282439,0.130410171,0.269408182,0.141730427,0.496829184,0.173113813,0.220946139,0.080901529,0.057339121,0.389633055,0.08721023,0.045329416,0.116705555,0.130410171,0.269408182,0.17381031,0.20966896,0.17784539,0.271159034,0.535819306,0.108048202,0.236908241,0.177780478,0.441542479,0.131170629,0.254431434,0.06269472,0.206966567,0.029058281,0.168280499,0.213403684,0.129821097,0.168614158,0.141041875,0.246759324,0.067603515,0.131170629,0.254431434,0.24540614,0.281636665,0.134137042,0.224721218,0.119603655,0.293831252,0.050477158,0.038851286,0.036730005,0.103308411,0.302412688,0.143242239,0.209586327,0.132304149,0.134137042,0.224721218
latrunculin-a_0.000781_0.015625,2,N02,14,2,latrunculin-a,Latrunculin A,treated,latrunculin-a,0.015625,0.000781,0.372331691,0.260702525,0.3365243,0.660062565,0.343103079,0.743002895,0.653459931,1.024528116,1.073162456,0.701988632,0.311961013,0.354943034,1.198385302,0.535958223,0.701235289,2.398000595,0.234343365,2.619544095,1.101654476,0.666554203,0.676802196,0.626854434,0.364009098,0.515656252,0.75554764,0.535958223,0.701235289,0.770474709,0.432508726,1.00724984,1.322335726,2.479265771,0.336570861,2.678241379,0.886625376,2.141080465,1.722459902,1.20772077,1.305703033,3.506455206,0.260386593,1.00724984,1.322335726,0.65508704,0.477575521,1.504194387,0.357074099,1.74189403,0.939306121,1.195906751,0.82953859,1.172805595,1.013708828,1.061946872,0.348223037,0.91404055,0.14888377,1.763647914,0.56511118,1.013708828,1.061946872,0.686076207,0.903217556,0.901055175,1.052593275,0.393780464,0.133239136,0.631896948,0.893814362,0.6496896,1.247609777,1.390704033,4.920708662,0.402046432,6.428024739,0.565222924,5.522011585,1.350063557,0.779278125,1.496516016,0.588861623,2.292681455,1.247609777,1.390704033,1.458999384,0.907221984,1.72719284,1.480559368,0.611584167,0.503104376,1.332888635,0.508016175,2.639086708,0.842289043,0.415764719,1.039823153,0.250381822,1.700663389,1.72719284,1.480559368,1.133061993,0.74665169,1.020686575,0.884814776,1.206731706,1.340557883,0.68643794,0.44318474,0.507199757,1.359986621,0.729636115,0.626281629,0.20199552,0.5450464,1.020686575,0.884814776,0.301068727,0.214055007,0.12724542,0.839650568,2.909280045,2.739063981,0.328818545,0.689214474,0.206937746,0.188992577,1.710487511,0.939000804,0.663433881,0.889962499,0.658270068,0.257379662,1.911422959,1.143100526,1.408281678,4.424731134,0.313784308,0.188992577,1.710487511,0.399028127,0.431508207,0.240828361,0.975877963,2.494182609,2.066559672,0.464486396,0.460981574,0.934970164,0.561581288,3.017992318,0.657738782,3.616107929,0.960366351,2.926925427,1.556460787,1.720659633,3.519519117,0.905932686,3.210381628,0.844460761,0.561581288,3.017992318,0.096789259,0.735472207,0.682500647,2.149433397,0.557693509,0.861325866,1.014237739,0.547203791,0.605956812,1.602895266,2.234184418,0.791878987,3.901262181,1.029720758,0.682500647,2.149433397
latrunculin-a_0.0015625_0.03125,2,M23,13,23,latrunculin-a,Latrunculin A,treated,latrunculin-a,0.03125,0.0015625,0.437602627,0.530186608,0.521354934,0.624608968,0.2378668,0.176313784,0.176912196,0.618600383,0.576488317,0.407582702,0.203807765,0.3562795,0.419435705,0.507811333,0.870360708,1.025814909,0.20180545,1.62800354,0.384748308,2.013870789,0.404871316,0.631966607,0.400197673,0.217038551,0.753778214,0.507811333,0.870360708,0.136413284,1.387116557,0.396802905,0.336067801,0.81247074,1.685558138,1.628370362,0.164337112,3.159964887,1.300463939,0.583723465,1.671980124,2.545291363,0.745945302,0.396802905,0.336067801,0.388243623,0.553663135,0.653328319,0.507076007,1.126836217,0.274070551,1.808464884,0.676830589,0.635207329,0.608562289,0.563230501,0.166186239,0.540625661,0.275790618,0.447986052,0.200931448,0.608562289,0.563230501,0.101891091,0.546189344,0.462182774,0.192948506,0.107609521,0.098143097,0.100809276,0.42177603,0.137605623,0.228589996,0.448592272,7.985909469,0.386569464,9.590151242,1.970270486,5.526570418,3.175613377,0.911408304,3.869124689,1.483034491,3.939977196,0.228589996,0.448592272,0.192196906,0.317121724,0.184140067,0.206884003,0.181355297,0.232831117,0.25813165,0.251146517,0.421775589,0.659660222,0.245602835,0.721114463,0.203134279,0.828901579,0.184140067,0.206884003,0.128483857,0.695320688,0.193807519,0.160406484,0.13626357,0.266815085,0.204354277,0.122727065,0.329534655,1.957014414,0.432677866,1.484814516,0.361176447,0.94627173,0.193807519,0.160406484,0.775031572,0.392590465,0.15722211,0.956341672,1.139508486,0.880748909,0.694524533,0.819862532,0.38220597,0.700948259,0.267309852,0.124755472,0.270658799,0.112655543,0.243418586,0.146063938,1.292623762,0.248513604,1.249966444,1.12368191,0.429492115,0.700948259,0.267309852,0.371186672,0.143513372,0.054441394,0.836372111,1.180726136,0.697868466,0.347489752,0.356805704,1.107831867,0.506005872,0.660011883,0.474331571,0.709145537,0.568751993,1.620716031,1.250234529,0.923210052,0.789681933,0.763490345,2.921427448,0.428187,0.506005872,0.660011883,0.26746124,0.903888664,0.159102715,0.414065124,0.193679997,0.311141933,0.847416813,0.466531734,1.189491628,1.145301096,0.472448773,1.650082286,2.522641824,0.196945506,0.159102715,0.414065124
latrunculin-a_0.003125_0.0625,2,M22,13,22,latrunculin-a,Latrunculin A,treated,latrunculin-a,0.0625,0.003125,0.369047619,0.462129528,0.463917526,0.478623566,0.344348911,0.303355863,0.06390817,0.856243872,0.803839893,0.439869745,0.310640974,0.354082608,0.486801959,0.39681531,0.405496448,1.099191671,0.193856038,1.586057319,0.612818744,1.211833319,0.396296951,0.491280296,0.228288194,0.096164651,0.375668279,0.39681531,0.405496448,0.135412866,1.666514755,0.507904069,0.463621002,1.328804647,1.592247628,2.199295945,0.665822115,2.303506856,1.383111815,0.461787624,1.739900976,3.911868714,0.375232041,0.507904069,0.463621002,0.330918511,0.863039528,1.435423632,0.46020373,2.055937742,1.213809254,1.147946283,0.678322218,0.633761545,0.854813366,0.802844444,0.208928716,0.663255463,0.234295231,0.280601947,0.263847242,0.854813366,0.802844444,0.307919937,1.146104198,0.76000305,0.319511809,0.846005644,0.19906638,0.27902649,0.510631132,0.460460237,0.383990921,0.230015121,7.030194972,0.495228725,10.0850377,1.326140847,7.044037296,4.074338747,1.033407636,5.393358311,1.31512983,6.802682126,0.383990921,0.230015121,0.1341918,0.633621925,0.240861108,0.045424082,0.297894646,0.987096848,0.560105761,0.13097788,0.33437969,0.68741918,0.783534122,1.586219686,0.410753398,1.424197764,0.240861108,0.045424082,0.218771226,0.901017677,0.175948122,0.340397045,6.071734681,0.750001612,6.8956304,0.27417679,6.299107287,7.056801502,0.294859005,7.438841138,0.374589484,6.802492333,0.175948122,0.340397045,0.712873068,0.456566671,0.173178635,0.854214428,1.017751743,0.945997747,0.664642206,0.75838748,0.674376436,0.50452638,0.179312084,0.353290586,0.564273805,0.322961698,0.265090871,0.117419679,0.716334334,0.195251554,0.744695483,1.235748458,0.288882946,0.50452638,0.179312084,0.411554155,0.224417031,0.089973156,0.635816442,0.539702413,0.459640982,0.379823831,0.318217293,1.319594384,0.336113848,0.204840809,0.51660111,0.169084922,0.501913976,1.298883028,1.085302413,0.699488707,0.300240795,0.685191352,2.437710546,0.421223631,0.336113848,0.204840809,0.364427694,1.108542036,0.163611824,0.159346196,0.157454901,0.409775331,1.362647563,0.56935953,1.581014999,0.986868545,0.189270163,1.769682212,2.427689077,0.278091063,0.163611824,0.159346196
latrunculin-a_0.00625_0.125,2,M21,13,21,latrunculin-a,Latrunculin A,treated,latrunculin-a,0.125,0.00625,0.311576355,0.442371021,0.460972018,0.467153285,0.869083931,0.368959388,0.131837766,1.08560993,0.323862772,0.469122322,0.735770458,0.309352652,0.505243812,0.395475495,0.385296204,2.254279533,0.286790619,3.163652399,0.561106803,3.865340237,0.502991415,0.263951922,1.040563683,0.411152292,2.82795197,0.395475495,0.385296204,0.148958243,1.956865058,0.492008901,0.490749832,0.663467554,2.06993024,1.670332018,0.319685666,3.518726859,1.177155248,1.121602389,1.920611907,2.169396951,1.329712416,0.492008901,0.490749832,0.154277732,1.404201322,0.164213169,1.045287059,0.742708969,0.277235614,1.894516219,0.589924897,0.263146246,1.065913213,0.302425968,0.431229416,0.458863142,0.334730158,0.304095265,1.240987666,1.065913213,0.302425968,0.193071497,1.317421621,0.889754474,0.64310963,1.131934824,0.202979978,0.176866634,0.416443433,0.829354148,0.127550751,0.113500546,7.282563083,0.530002435,10.68644624,1.274791497,7.321546981,3.774212329,1.102439591,5.26073375,1.370196819,6.792804958,0.127550751,0.113500546,0.204587606,0.815185565,0.075125478,0.247703231,0.330196581,0.924812465,0.811279327,0.139975259,0.533790803,0.536760461,0.722146561,1.553610729,0.316076102,1.563674408,0.075125478,0.247703231,0.120072769,1.135346565,0.183740886,0.723150198,1.805255737,1.078286879,1.483582752,0.631348375,1.491703424,2.243671123,0.460243835,1.663283901,0.35783051,1.245639223,0.183740886,0.723150198,0.642306488,0.580018253,0.169956418,0.591776526,0.493707666,0.469699134,0.592378717,0.896083471,0.58258162,0.500143074,0.271576478,0.353946254,0.578389165,0.356124655,0.433115423,0.214183449,0.495882567,0.328655004,0.550786706,0.478482793,0.433260392,0.500143074,0.271576478,0.415060708,0.570153017,0.3178528,0.534872232,0.565683414,0.522353897,0.378886302,0.326583919,1.453500917,0.304833635,0.233225673,0.800667533,0.3026568,0.800285167,1.525324504,1.345337411,0.741081044,0.510326069,0.69083783,3.458186724,0.663372196,0.304833635,0.233225673,0.374674278,1.057487016,0.211973507,0.151544607,0.230000091,0.361928089,0.995867385,0.456192801,1.263077902,0.81503053,0.235632828,1.54711501,2.704003343,0.301012029,0.211973507,0.151544607
latrunculin-a_0.0125_0.25,2,M20,13,20,latrunculin-a,Latrunculin A,treated,latrunculin-a,0.25,0.0125,0.277914614,0.352908891,0.378497791,0.311783107,0.442487957,0.825621259,0.295119247,0.863109237,0.688790394,0.480559475,0.377367713,0.353234719,0.923405305,0.2621523,0.217500361,0.712311595,0.172138366,1.317868851,0.501344493,0.664601265,0.2377876,0.224238601,0.246184447,0.222382999,0.35850295,0.2621523,0.217500361,0.11311036,2.105978681,0.380526589,0.351930721,1.474014346,1.846858224,2.72370808,0.532440706,2.654546737,1.3749399,0.84932823,1.755686477,4.062251133,0.57545551,0.380526589,0.351930721,0.308939951,1.207874502,1.573844495,0.381817957,2.141467221,1.382122621,0.821531364,0.781714369,0.71898348,0.852877031,0.677423583,0.141927846,0.614274498,0.213588531,0.217554073,0.158735421,0.852877031,0.677423583,0.421462843,1.171636106,0.767655263,0.558945236,1.213457262,0.166101798,0.376130367,0.70374455,0.730302901,0.410216103,0.152629969,6.065370772,0.523180154,9.684461309,0.867164787,8.144510959,4.729916535,1.077809222,6.828723305,1.17855394,9.26621407,0.410216103,0.152629969,0.19521801,0.909651343,0.193424779,0.185554332,0.098831771,1.327369894,3.709457358,0.408629737,2.17806841,1.736814791,0.938224774,4.659759542,0.45039472,4.427855227,0.193424779,0.185554332,0.483487499,0.972905285,0.485714347,0.282709396,4.277242376,1.118479104,3.965325968,0.79916036,3.372167791,5.682577023,0.763196578,4.654629317,0.785393563,3.657626278,0.485714347,0.282709396,0.611822594,0.551677681,0.239118749,0.752679989,0.763666041,0.909381829,0.564431074,0.736167841,1.049723171,0.448871617,0.306343785,0.498699701,0.825108043,0.432784954,0.390289824,0.096322812,0.915744172,0.33569734,0.97734272,1.646916077,0.354616715,0.448871617,0.306343785,0.339941941,0.819630785,0.418757941,0.496477207,0.653276783,0.778439364,0.343436938,0.247079262,1.761553155,0.305079047,0.530737909,0.852698533,0.79170642,0.852603161,1.924596112,1.398130569,1.059868299,0.968094506,0.916781918,4.842899673,0.69557028,0.305079047,0.530737909,0.390477794,1.24463658,0.191783504,0.205533854,0.406132042,0.299330601,0.766891257,0.344518198,0.937973428,0.838208033,0.381943972,1.288496281,3.829734319,0.383011525,0.191783504,0.205533854
