drug_conc,Metadata_plate,Metadata_well,Metadata_Row_as_num,Metadata_Col,Metadata_treatment_new,Metadata_treatment_old,Metadata_type,WellId,Plate,Plate_number,Drug_name,Treatment,Metadata_dil_factor,Metadata_concentration_uM,cell_count_POC_A,cell_count_POC_C2,cell_count_POC_C1,cell_count_POC_B,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,RingTotalInten_RNA,CircSpotTotalInten_RNA,CircSpotTotalArea_RNA,CircSpotAvgArea_RNA,CircSpotCount_RNA,TotalInten_RNA,RingTotalInten_PMG,RingAvgInten_PMG,RingSpotTotalInten_PMG,RingSpotAvgInten_PMG,RingSpotAvgArea_PMG,RingSpotCount_PMG,CircSpotTotalArea_PMG,CircSpotAvgArea_PMG,CircSpotCount_PMG,RingTotalInten_MITO,RingSpotTotalInten_MITO,RingSpotAvgArea_MITO,CircSpotTotalInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,CircSpotCount_NUC_Tex,ObjectShapeP2A_NUC_B,ObjectShapeLWR_NUC_B,ObjectTotalInten_NUC_B,ObjectSize_NUC_B,RingTotalInten_Perox,RingAvgInten_Perox,RingSpotTotalInten_Perox,RingSpotTotalArea_Perox,RingSpotCount_Perox,TotalInten_Perox,AvgInten_Perox,RingTotalInten_Lipids,RingAvgInten_Lipids,RingSpotAvgInten_Lipids,RingSpotAvgArea_Lipids,RingSpotCount_Lipids,TotalInten_Lipids,AvgInten_Lipids,ObjectArea_NUC_C1,ObjectShapeLWR_NUC_C1,RingTotalInten_ER,RingSpotTotalInten_ER,RingSpotAvgInten_ER,RingSpotCount_ER,CircSpotAvgInten_ER,CircSpotTotalArea_ER,CircSpotAvgArea_ER,CircSpotCount_ER,TotalInten_ER,AvgInten_ER,ObjectShapeP2A_NUC_C2,ObjectShapeLWR_NUC_C2,ObjectSize_NUC_C2,RingTotalInten_TUB,RingSpotAvgInten_TUB,RingSpotTotalArea_TUB,RingSpotAvgArea_TUB,RingSpotCount_TUB,RingTotalInten_ACT,RingSpotTotalInten_ACT,RingSpotTotalArea_ACT,RingSpotCount_ACT,TotalInten_ACT
122_DMSO,NA,NA,NA,NA,DMSO,NA,control,D22,Plate1_drugs,1,DMSO,control,NULL,NULL,0.948212084,1.058441558,1.034168565,1.568027211,0.320438742,0.101853897,0.27124673,0.086962348,0.376020155,0.319825522,0.198970633,0.253755307,0.350144892,0.308540318,0.285093637,0.396579892,0.279927321,0.21182984,0.220156494,0.364069093,0.284298332,0.304017529,0.260481872,0.423071043,0.406449632,0.307773197,0.242142952,0.256886531,0.281044727,0.19595267,0.455852025,0.388079653,0.345394318,0.394486381,0.15758377,0.536541195,0.195527786,0.267718799,0.213118563,0.345510089,0.23038711,0.280635015,0.647027224,0.502186112,0.375885125,0.433702324,0.498420369,0.501745436,0.168319072,0.265746965,0.171439727,0.420496445,0.364195311,0.366865681,0.34932325,0.306557655,0.431448304,0.239313096,0.287025153,0.334649253,0.283751264,0.249055713,0.204493536,0.233122953,0.323076454,0.12278341,0.413969944,0.41406072,0.183117476,0.418660916,0.465932311,0.40396836,0.2574863
123_DMSO,NA,NA,NA,NA,DMSO,NA,control,E05,Plate1_drugs,1,DMSO,control,NULL,NULL,1,1.153679654,0.995444191,1.62585034,0.178522631,0.138067734,0.206636731,0.304920976,0.408848639,0.259000882,0.161043499,0.298175104,0.288778121,0.378533831,0.107902965,0.379731013,0.399803501,0.379720295,0.278420103,0.325901205,0.40146219,0.40899203,0.247379953,0.270030847,0.466930541,0.398532747,0.145187252,0.286129279,0.249303602,0.250246714,0.389628192,0.377167946,0.572494436,0.420964806,0.442806043,0.408122173,0.36248175,0.414805229,0.371136712,0.467119284,0.412710842,0.533768575,0.57879497,0.504136871,0.385531156,0.419428085,0.541932623,0.59477469,0.253699819,0.121666547,0.204288615,0.386334342,0.301710911,0.204901732,0.293779993,0.241063289,0.362768059,0.206915586,0.223109524,0.307716529,0.248006733,0.181884099,0.225399935,0.352775154,0.306506466,0.165368587,0.375859789,0.288389213,0.421999409,0.264755206,0.288923764,0.34614219,0.343709966
124_DMSO,NA,NA,NA,NA,DMSO,NA,control,E11,Plate1_drugs,1,DMSO,control,NULL,NULL,1.054254007,0.963203463,1.091116173,1.081632653,0.2107897,0.140912091,0.265191755,0.236063176,0.390426806,0.313169992,0.217036332,0.284101251,0.348505081,0.462258077,0.308041883,0.34481696,0.398783524,0.408304199,0.233527224,0.381571913,0.372365008,0.419675628,0.15750177,0.386251271,0.45644506,0.417010813,0.103146101,0.217215758,0.309935351,0.159214187,0.340011681,0.282247396,0.276874868,0.298991393,0.308884444,0.347479406,0.357881499,0.343543677,0.310823862,0.307520552,0.314256781,0.231502166,0.225954382,0.406037481,0.306096321,0.436206531,0.271544819,0.383027586,0.152152104,0.087503486,0.290161114,0.424687257,0.495218741,0.387936902,0.458245345,0.261889758,0.318262647,0.321249643,0.218404811,0.491720454,0.265394032,0.213420287,0.112953638,0.099075209,0.217086955,0.368864133,0.411725691,0.339753122,0.367988621,0.475399866,0.50232744,0.387414645,0.335898631
125_DMSO,NA,NA,NA,NA,DMSO,NA,control,E17,Plate1_drugs,1,DMSO,control,NULL,NULL,1.061652281,1.231601732,0.979498861,1.102040816,0.287471157,0.211640255,0.179831094,0.256026162,0.353659158,0.354538422,0.317317083,0.327833658,0.327248895,0.374114846,0.342931386,0.34252534,0.469639653,0.361650549,0.41190186,0.43923535,0.445532267,0.563802016,0.303019104,0.347164104,0.523909308,0.508497578,0.227325104,0.301514872,0.236574468,0.326341668,0.345973063,0.287597934,0.339551983,0.144780479,0.199847962,0.237177409,0.218817066,0.281341294,0.314565435,0.239864722,0.226937666,0.21297539,0.371316788,0.317320227,0.297465328,0.420451,0.260668671,0.37423353,0.183242282,0.205194503,0.238865732,0.349168688,0.334243431,0.294166032,0.300784557,0.234406297,0.261930774,0.226177527,0.155756063,0.280436822,0.312254969,0.13864253,0.189778387,0.354126937,0.452387261,0.282489377,0.346870735,0.405640953,0.164893922,0.322248493,0.205130301,0.28107444,0.213157567
126_DMSO,NA,NA,NA,NA,DMSO,NA,control,E23,Plate1_drugs,1,DMSO,control,NULL,NULL,1.027127004,0.841991342,1.111617312,0.867346939,0.131703079,0.22634281,0.241984014,0.255348711,0.359142118,0.34504513,0.11656799,0.241475229,0.247705827,0.536060359,0.352984318,0.391832989,0.421248927,0.324407579,0.409159877,0.279681369,0.393621127,0.513943777,0.343637867,0.384670184,0.435867283,0.413553257,0.124317514,0.194472752,0.37147147,0.281401404,0.244550551,0.12011246,0.338045687,0.157647144,0.294803618,0.35074821,0.311710431,0.195175476,0.416701241,0.272459241,0.325252373,0.349678837,0.440645865,0.472606036,0.231772418,0.441120319,0.306159284,0.395696744,0.250429565,0.240427716,0.27913082,0.39024366,0.359707703,0.177981623,0.265298794,0.137225802,0.286728542,0.288149792,0.199334374,0.268334896,0.316611019,0.183664004,0.323278436,0.393437817,0.369401,0.184338097,0.284107285,0.254492311,0.294769438,0.219002969,0.181270567,0.281231666,0.363604672
127_DMSO,NA,NA,NA,NA,DMSO,NA,control,F06,Plate1_drugs,1,DMSO,control,NULL,NULL,1.106041924,1.017316017,0.938496583,1.234693878,0.262917138,0.26108373,0.24514877,0.332090942,0.405848222,0.389566427,0.23478919,0.377819555,0.374688853,0.293942204,0.285906939,0.18889268,0.192688582,0.434804566,0.33959342,0.336539993,0.300308016,0.394676994,0.361626427,0.350817438,0.600245387,0.553647717,0.231291047,0.227417308,0.333543011,0.388113698,0.388388159,0.226887866,0.350879822,0.325626959,0.283553414,0.240918768,0.306512144,0.266584162,0.419231419,0.330108563,0.308060687,0.264725024,0.279715949,0.425460102,0.259679185,0.444276025,0.342726657,0.384597133,0.378968315,0.249497636,0.188198673,0.3363043,0.408095833,0.33469893,0.362883136,0.167188464,0.366872217,0.371004945,0.210336383,0.285767671,0.210398121,0.143813302,0.309888805,0.253545825,0.480396889,0.343047667,0.404582548,0.487696893,0.277965853,0.296817198,0.377701457,0.338905253,0.277169142
128_DMSO,NA,NA,NA,NA,DMSO,NA,control,F12,Plate1_drugs,1,DMSO,control,NULL,NULL,0.895191122,0.991341991,1.120728929,1.091836735,0.318973625,0.07979421,0.211967513,0.161861213,0.35571039,0.383960714,0.188644878,0.353636163,0.436432828,0.314621626,0.234398329,0.294301823,0.406313435,0.324311647,0.286168242,0.337877517,0.31332701,0.322737985,0.208036481,0.369442827,0.59085135,0.489829065,0.165102492,0.206238167,0.364163499,0.147270624,0.315015321,0.344242318,0.350647813,0.307342082,0.362677873,0.359537615,0.388232847,0.319853456,0.47203891,0.224648949,0.224328849,0.256293099,0.32332004,0.442566941,0.284565565,0.50473344,0.296481833,0.293801838,0.498185322,0.237241087,0.296964368,0.414980347,0.388224352,0.248118482,0.360695858,0.281634663,0.342677018,0.325218806,0.318846715,0.397294648,0.303263087,0.250118981,0.209777536,0.201867644,0.359045464,0.160815984,0.280002423,0.205715096,0.186143998,0.456958195,0.507035703,0.497366701,0.225697081
129_DMSO,NA,NA,NA,NA,DMSO,NA,control,F18,Plate1_drugs,1,DMSO,control,NULL,NULL,1.09864365,1.162337662,1.132118451,1.095238095,0.321264677,0.20080535,0.30194113,0.25170957,0.472008984,0.404098666,0.202386509,0.239554514,0.355440878,0.410811857,0.266319806,0.24326548,0.471260745,0.387146856,0.43023421,0.427374137,0.424655689,0.538622312,0.329190184,0.482017334,0.408875876,0.456950474,0.060934585,0.238871206,0.302193352,0.349302022,0.352219079,0.187120365,0.269510086,0.366738239,0.145873295,0.256357459,0.273597598,0.146577723,0.335357382,0.381485856,0.288064411,0.377080227,0.456884467,0.292403403,0.307476281,0.429097272,0.477918778,0.484817052,0.424818235,0.340068418,0.232076417,0.453786329,0.254160762,0.164804307,0.243645162,0.30033471,0.245896568,0.357410869,0.228370066,0.331833889,0.276712491,0.308159437,0.070967068,0.200129081,0.380048762,0.373172636,0.351692695,0.40059561,0.250478547,0.276109969,0.154094753,0.353592097,0.245507474
13_DMSO,NA,NA,NA,NA,DMSO,NA,control,E05,Plate1_drugs,1,DMSO,control,NULL,NULL,1.029411765,1.11308204,0.944444444,1.191740413,0.16203925,0.153592522,0.327004272,0.466182428,0.433011611,0.283480864,0.205412744,0.29290031,0.256852663,0.304031229,0.288149297,0.20049382,0.387138518,0.216470992,0.271561246,0.340197205,0.358679997,0.406073121,0.273103842,0.468631861,0.33030234,0.31660043,0.422332383,0.315624547,0.295057482,0.342945867,0.370390795,0.353062128,0.440555628,0.194467867,0.395428873,0.459411258,0.39741347,0.421870533,0.413461017,0.407810745,0.451607637,0.235939283,0.359927604,0.504732929,0.380507889,0.449683141,0.347663725,0.437055783,0.338945838,0.311894034,0.167401936,0.454929751,0.563687311,0.488039384,0.478265062,0.420074574,0.471560835,0.399391604,0.340920935,0.468916876,0.274550488,0.13096943,0.127819732,0.333096916,0.458990769,0.183780443,0.390263717,0.327298021,0.353834823,0.365068372,0.253852557,0.163197463,0.337290446
130_DMSO,NA,NA,NA,NA,DMSO,NA,control,G02,Plate1_drugs,1,DMSO,control,NULL,NULL,1.060419236,0.956709957,1.054669704,1.442176871,0.282489513,0.194518593,0.169655689,0.163363196,0.297411967,0.271785921,0.206044397,0.286365165,0.164422322,0.275185493,0.294701759,0.396124912,0.30513359,0.352027061,0.160467618,0.367228299,0.289649307,0.348646189,0.261518102,0.383110792,0.474560624,0.371843558,0.141670189,0.30331633,0.28586768,0.277077198,0.331868593,0.242024371,0.195820132,0.324065805,0.234707594,0.215808418,0.234690822,0.236300999,0.336870349,0.284883162,0.251571288,0.346238892,0.224869304,0.404218048,0.302867048,0.442557307,0.329633962,0.244417988,0.216180823,0.13961468,0.402916152,0.383769163,0.553445573,0.344037258,0.542175933,0.306863662,0.312044149,0.334786513,0.394163923,0.574583972,0.352801819,0.170883656,0.185462791,0.231115772,0.362954834,0.134127466,0.390803138,0.368668615,0.230043821,0.263969046,0.264997103,0.248150785,0.256714758
131_DMSO,NA,NA,NA,NA,DMSO,NA,control,G07,Plate1_drugs,1,DMSO,control,NULL,NULL,1.099876695,1.077922078,1.011389522,1.5,0.265947456,0.191345139,0.168485715,0.336177502,0.392821103,0.410791366,0.288502938,0.32194578,0.320684468,0.438377956,0.335753313,0.404034009,0.416465493,0.427758291,0.288467329,0.364108498,0.405514986,0.51733135,0.248236194,0.301624224,0.477941132,0.422800334,0.235588444,0.247322533,0.396994611,0.407735469,0.388200513,0.171939361,0.342351647,0.284971049,0.397931645,0.309800745,0.414880705,0.282636071,0.39981908,0.311488015,0.417406985,0.368480301,0.33292969,0.433814231,0.211159276,0.395139069,0.302035252,0.447779139,0.137063692,0.249371232,0.237767783,0.289068249,0.344078243,0.126045478,0.322291397,0.219894897,0.229174371,0.187550227,0.174858553,0.351088828,0.300376169,0.297305907,0.180918572,0.149611338,0.242800862,0.181439601,0.315185323,0.269240969,0.187009712,0.211749079,0.190659429,0.246189397,0.213614664
132_DMSO,NA,NA,NA,NA,DMSO,NA,control,G13,Plate1_drugs,1,DMSO,control,NULL,NULL,0.89025894,1.090909091,1.109339408,1.139455782,0.224662332,0.162177729,0.200719732,0.052289212,0.318089621,0.372521833,0.391352374,0.440147748,0.476118041,0.335087376,0.350136225,0.401834194,0.185235571,0.461935395,0.264121253,0.33501105,0.269056847,0.416193066,0.290468223,0.350172345,0.434487315,0.339159907,0.212795107,0.339170254,0.383661112,0.213194275,0.338867827,0.291802874,0.186310995,0.316443253,0.423216923,0.343361893,0.399702283,0.175245503,0.252265382,0.415597567,0.406320929,0.286101744,0.492163433,0.445294,0.383129801,0.502422493,0.192440121,0.390841144,0.209971514,0.212778253,0.283331245,0.352352863,0.272500817,0.184175837,0.272246433,0.183618527,0.3225369,0.193904504,0.219977714,0.295257029,0.375196539,0.222326035,0.174650596,0.183907545,0.333578756,0.353341936,0.432163804,0.515667257,0.17302437,0.155469824,0.256321704,0.417006442,0.223785749
133_DMSO,NA,NA,NA,NA,DMSO,NA,control,G19,Plate1_drugs,1,DMSO,control,NULL,NULL,1.032059186,1.010822511,1.102505695,0.897959184,0.169003371,0.015544086,0.284920599,0.192979202,0.362102397,0.266758189,0.293227482,0.236481913,0.417311668,0.399891969,0.331997363,0.108032418,0.304737407,0.227312955,0.23858907,0.351815852,0.36722539,0.368457134,0.34109378,0.366620993,0.417088376,0.306369163,0.266527795,0.340884623,0.3160479,0.376685078,0.289418019,0.365776413,0.256885704,0.418049061,0.24605044,0.362746156,0.197527979,0.22063138,0.359758007,0.355532302,0.316082161,0.247815692,0.473166769,0.239963847,0.204536074,0.447266887,0.395882107,0.152159584,0.22460813,0.187174696,0.281406096,0.182695177,0.250018523,0.126466338,0.235119606,0.267465156,0.238002709,0.230032614,0.242180538,0.252338247,0.224053872,0.213930566,0.217324354,0.115864678,0.266473016,0.268823182,0.326518084,0.395060605,0.280009295,0.251707628,0.290410971,0.210587362,0.198232652
134_DMSO,NA,NA,NA,NA,DMSO,NA,control,H03,Plate1_drugs,1,DMSO,control,NULL,NULL,1.001233046,0.915584416,1.004555809,1.003401361,0.184480556,0.194555949,0.336515692,0.095346192,0.366651262,0.255345913,0.232783148,0.232019979,0.362827697,0.359049541,0.18730998,0.248222047,0.373509817,0.303091747,0.297000288,0.315044171,0.261696378,0.495936895,0.259304159,0.4547234,0.634149433,0.567858218,0.291505337,0.204705556,0.244642026,0.331556098,0.300257572,0.150876158,0.377692061,0.22413469,0.3638781,0.386923378,0.295840471,0.22920816,0.22041347,0.3671557,0.393057789,0.286829543,0.338280705,0.389753668,0.357723645,0.500422678,0.245763521,0.370520086,0.228830777,0.209307569,0.240055373,0.351911816,0.464975017,0.279029116,0.445606071,0.339879392,0.429792095,0.256689818,0.319392415,0.459755982,0.286631228,0.123812675,0.253422373,0.173247315,0.400971645,0.340899653,0.326151289,0.326323072,0.283438287,0.294642407,0.328366002,0.275203978,0.232756992
135_DMSO,NA,NA,NA,NA,DMSO,NA,control,H08,Plate1_drugs,1,DMSO,control,NULL,NULL,1.087546239,1.069264069,0.958997722,1.020408163,0.209670513,0.094933542,0.21396238,0.223620464,0.327743898,0.269026047,0.254690082,0.33932777,0.359136962,0.273259621,0.244194266,0.282796397,0.20290696,0.413127552,0.280254419,0.305959862,0.230544937,0.461757628,0.333613471,0.368726091,0.519462906,0.378862407,0.233611004,0.312724988,0.255278826,0.216376959,0.411486487,0.268986911,0.437331632,0.449691492,0.302257942,0.294181875,0.177838114,0.296458041,0.280502871,0.440290722,0.378197018,0.324787081,0.421756974,0.398979913,0.211628719,0.406907222,0.347537393,0.44678765,0.322943715,0.1417977,0.406799104,0.407990608,0.331152846,0.163989244,0.335346653,0.199049254,0.380528931,0.316917486,0.344434473,0.390545187,0.244270184,0.21639162,0.230499316,0.086774767,0.343583572,0.312790368,0.339026893,0.210885267,0.198868517,0.252443448,0.282299878,0.289647929,0.218793441
136_DMSO,NA,NA,NA,NA,DMSO,NA,control,H14,Plate1_drugs,1,DMSO,control,NULL,NULL,1.023427867,1.060606061,0.972665148,0.857142857,0.229082333,0.141142144,0.175372505,0.230683621,0.335861727,0.386846893,0.321984422,0.381784025,0.41466433,0.355054984,0.289408778,0.411646057,0.432339678,0.292477727,0.450818127,0.192821845,0.339791794,0.574091232,0.430051898,0.428055984,0.341691188,0.426068629,0.167122868,0.303934747,0.238266832,0.141823801,0.311177034,0.233009875,0.350964292,0.300887006,0.248909365,0.418138539,0.347916226,0.240110182,0.236987694,0.220704179,0.379423419,0.352440524,0.371271691,0.417980437,0.251749021,0.434802186,0.307960899,0.264260126,0.379982906,0.263408394,0.369227096,0.330479962,0.443316018,0.231134207,0.430221115,0.229795867,0.394732531,0.232605101,0.359916048,0.452340655,0.318177879,0.1308137,0.196751796,0.210688741,0.360316085,0.207375926,0.320825669,0.278210531,0.216388793,0.364183617,0.416402058,0.396081398,0.300862885
137_DMSO,NA,NA,NA,NA,DMSO,NA,control,H20,Plate1_drugs,1,DMSO,control,NULL,NULL,1.038224414,0.963203463,1.086560364,0.850340136,0.224273861,0.111953677,0.23691262,0.212120475,0.212526074,0.189186238,0.156721416,0.203322906,0.359907469,0.354994541,0.297754926,0.329703281,0.33033877,0.394573959,0.362495301,0.245247073,0.16700552,0.294009425,0.256461941,0.158435982,0.383283954,0.351126129,0.151444637,0.193002393,0.27005051,0.303364359,0.280316332,0.159356852,0.378535082,0.244534429,0.250892635,0.319746997,0.293930941,0.266803051,0.402938035,0.363799888,0.306503587,0.433893755,0.282965354,0.38170636,0.372570449,0.454015519,0.403780397,0.450157347,0.240849588,0.200920883,0.130631276,0.329926817,0.303643149,0.248351792,0.320012973,0.287909379,0.389959563,0.292465962,0.186101667,0.34594501,0.283985913,0.202426652,0.199156783,0.168057496,0.223959968,0.280495019,0.341839822,0.277346437,0.275955767,0.245923698,0.193894344,0.314067662,0.251095775
138_DMSO,NA,NA,NA,NA,DMSO,NA,control,I04,Plate1_drugs,1,DMSO,control,NULL,NULL,1.076448829,1.08008658,1.109339408,1.282312925,0.172095481,0.087629159,0.17255958,0.132166655,0.318844666,0.38060556,0.178189776,0.361230283,0.269521629,0.367952977,0.204963585,0.300841383,0.405175464,0.425178332,0.355855742,0.2249519,0.328545588,0.533361971,0.290358789,0.340322629,0.477517115,0.464080993,0.112091273,0.180703151,0.21302118,0.203499871,0.348108463,0.26828278,0.239785908,0.207702547,0.35318927,0.427159849,0.45120684,0.288962056,0.425849013,0.262490153,0.324747302,0.119211408,0.336160857,0.481839721,0.299322976,0.427309478,0.188511699,0.364566048,0.275308731,0.156806238,0.250615297,0.349247294,0.512095188,0.231363742,0.494900714,0.327227911,0.365247508,0.222653209,0.275554389,0.496937563,0.316138709,0.263581322,0.170413079,0.278307757,0.184990837,0.2607129,0.30173795,0.345204749,0.281701202,0.137259049,0.214396063,0.380516995,0.350078914
139_DMSO,NA,NA,NA,NA,DMSO,NA,control,I09,Plate1_drugs,1,DMSO,control,NULL,NULL,0.90998767,0.939393939,0.986332574,0.792517007,0.185656564,0.195140589,0.286308972,0.17030363,0.280120752,0.253221751,0.290695768,0.255999897,0.223089881,0.276307617,0.29717822,0.315089445,0.287408908,0.452835534,0.230329136,0.306954306,0.263600198,0.374138251,0.318448436,0.513304031,0.561127448,0.536179143,0.265461073,0.215771993,0.181242984,0.211819559,0.299028412,0.206993061,0.252104826,0.403080531,0.275488359,0.379525376,0.30984292,0.302775743,0.27173862,0.367850303,0.290576817,0.396590472,0.385498563,0.37168976,0.305411054,0.44729493,0.381541573,0.301947002,0.16167616,0.205956753,0.24250116,0.479062539,0.36101289,0.241954063,0.326639732,0.202113582,0.290755686,0.209140928,0.17151565,0.367229402,0.262984916,0.13362755,0.165910352,0.303776681,0.374269661,0.154712838,0.277304639,0.204986519,0.366261518,0.281346145,0.160665004,0.219439374,0.298066144
14_DMSO,NA,NA,NA,NA,DMSO,NA,control,E11,Plate1_drugs,1,DMSO,control,NULL,NULL,0.965473146,1.195121951,1.004830918,1.04719764,0.159902935,0.11752897,0.310317719,0.48717802,0.318116317,0.300431989,0.230619212,0.35631027,0.286179451,0.344192239,0.193866742,0.343751235,0.407760355,0.337618321,0.30305237,0.377595379,0.328526936,0.464372698,0.330054151,0.258454929,0.347699094,0.38040126,0.412829895,0.26738044,0.343371592,0.363143334,0.257279954,0.209889385,0.333268229,0.160482985,0.235593535,0.208707674,0.191355262,0.333040991,0.325873133,0.129439199,0.213207214,0.298957437,0.420508858,0.454285834,0.333395694,0.47165131,0.38143759,0.467467562,0.403043193,0.376731063,0.323472153,0.419514917,0.559611265,0.480556062,0.459202389,0.395906908,0.437867985,0.311879015,0.420132482,0.465461966,0.363435817,0.161718018,0.269156548,0.300895757,0.389957311,0.337462894,0.281466762,0.377798226,0.405823012,0.419683503,0.381047964,0.156162132,0.37591682
