feature,plate,F_r,P_r,F_c,P_c,Channel,Channel_color,feature_type,P_r_log,P_c_log,marker,plate_rep,marker_sub,log_neg,plate_rep1,cell_struc
RingSpotAvgArea_TUB,1_C2_2,2.862247715,0.016931598,1.615209672,0.144275901,TUB,panelC2,non-int,-4.078573693,-1.936027835,Tubulin-GFP,plate1_rep2,Tubulin-GFP,4.078573693,p1.r2,Tubulin
RingSpotAvgArea_TUB,1_C2_3,1.263750201,0.309699169,0.89564288,0.598735146,TUB,panelC2,non-int,-1.172153874,-0.512935939,Tubulin-GFP,plate1_rep3,Tubulin-GFP,1.172153874,p1.r3,Tubulin
RingSpotAvgArea_TUB,2_C2_1,6.796539357,8.34E-05,1.766462408,0.104320718,TUB,panelC2,non-int,-9.39194564,-2.2602853,Tubulin-GFP,plate2_rep1,Tubulin-GFP,9.39194564,p2.r1,Tubulin
RingSpotAvgArea_TUB,2_C2_2,4.265176136,0.001888668,0.942776821,0.553844991,TUB,panelC2,non-int,-6.271883224,-0.590870432,Tubulin-GFP,plate2_rep2,Tubulin-GFP,6.271883224,p2.r2,Tubulin
RingSpotAvgArea_TUB,2_C2_3,1.624583174,0.15959521,1.275676432,0.294757068,TUB,panelC2,non-int,-1.83511461,-1.22160376,Tubulin-GFP,plate2_rep3,Tubulin-GFP,1.83511461,p2.r3,Tubulin
RingSpotCount_TUB,1_C2_1,1.244046359,0.320753275,1.160911923,0.370845122,TUB,panelC2,non-int,-1.137083066,-0.991970764,Tubulin-GFP,plate1_rep1,Tubulin-GFP,1.137083066,p1.r1,Tubulin
RingSpotCount_TUB,1_C2_2,0.673028697,0.76580239,0.358934823,0.98797942,TUB,panelC2,non-int,-0.266831119,-0.012093412,Tubulin-GFP,plate1_rep2,Tubulin-GFP,0.266831119,p1.r2,Tubulin
RingSpotCount_TUB,1_C2_3,1.334951855,0.272466507,0.926229711,0.569452813,TUB,panelC2,non-int,-1.300239582,-0.563079357,Tubulin-GFP,plate1_rep3,Tubulin-GFP,1.300239582,p1.r3,Tubulin
RingSpotCount_TUB,2_C2_1,2.04954427,0.072209456,1.150474799,0.378480436,TUB,panelC2,non-int,-2.628184273,-0.971590895,Tubulin-GFP,plate2_rep1,Tubulin-GFP,2.628184273,p2.r1,Tubulin
RingSpotCount_TUB,2_C2_2,2.395060965,0.038413949,0.624249854,0.85413548,TUB,panelC2,non-int,-3.259334632,-0.157665456,Tubulin-GFP,plate2_rep2,Tubulin-GFP,3.259334632,p2.r2,Tubulin
RingSpotCount_TUB,2_C2_3,0.273404469,0.989915173,0.947448707,0.549471877,TUB,panelC2,non-int,-0.010136024,-0.598797686,Tubulin-GFP,plate2_rep3,Tubulin-GFP,0.010136024,p2.r3,Tubulin
CircSpotTotalInten_TUB,1_C2_1,1.760192805,0.123835149,0.783242237,0.708740346,TUB,panelC2,int,-2.08880404,-0.344266046,Tubulin-GFP,plate1_rep1,Tubulin-GFP,2.08880404,p1.r1,Tubulin
CircSpotTotalInten_TUB,1_C2_2,1.689437031,0.141369783,0.429377378,0.969478427,TUB,panelC2,int,-1.956376245,-0.030997056,Tubulin-GFP,plate1_rep2,Tubulin-GFP,1.956376245,p1.r2,Tubulin
CircSpotTotalInten_TUB,1_C2_3,1.718418978,0.133906454,0.931501227,0.564461081,TUB,panelC2,int,-2.010613829,-0.571883843,Tubulin-GFP,plate1_rep3,Tubulin-GFP,2.010613829,p1.r3,Tubulin
CircSpotTotalInten_TUB,2_C2_1,0.394512639,0.955274847,0.68209893,0.804478204,TUB,panelC2,int,-0.045756182,-0.217561405,Tubulin-GFP,plate2_rep1,Tubulin-GFP,0.045756182,p2.r1,Tubulin
CircSpotTotalInten_TUB,2_C2_2,0.805867973,0.64889777,0.779123809,0.71276303,TUB,panelC2,int,-0.432480093,-0.33860627,Tubulin-GFP,plate2_rep2,Tubulin-GFP,0.432480093,p2.r2,Tubulin
CircSpotTotalInten_TUB,2_C2_3,1.341437451,0.269280791,1.560139683,0.162304943,TUB,panelC2,int,-1.312000611,-1.818278347,Tubulin-GFP,plate2_rep3,Tubulin-GFP,1.312000611,p2.r3,Tubulin
CircSpotAvgInten_TUB,1_C2_1,1.396753788,0.243447976,0.634030745,0.846112697,TUB,panelC2,int,-1.412852009,-0.167102716,Tubulin-GFP,plate1_rep1,Tubulin-GFP,1.412852009,p1.r1,Tubulin
CircSpotAvgInten_TUB,1_C2_2,1.986514439,0.081165173,1.226390084,0.325678524,TUB,panelC2,int,-2.511269025,-1.121844508,Tubulin-GFP,plate1_rep2,Tubulin-GFP,2.511269025,p1.r2,Tubulin
CircSpotAvgInten_TUB,1_C2_3,3.088112767,0.011577196,0.61724258,0.859777924,TUB,panelC2,int,-4.458717966,-0.151081151,Tubulin-GFP,plate1_rep3,Tubulin-GFP,4.458717966,p1.r3,Tubulin
CircSpotAvgInten_TUB,2_C2_1,5.5843991,0.000332001,0.867878603,0.625697898,TUB,panelC2,int,-8.010372724,-0.468887615,Tubulin-GFP,plate2_rep1,Tubulin-GFP,8.010372724,p2.r1,Tubulin
CircSpotAvgInten_TUB,2_C2_2,7.114856647,5.97E-05,0.530380928,0.921246112,TUB,panelC2,int,-9.726470609,-0.082028056,Tubulin-GFP,plate2_rep2,Tubulin-GFP,9.726470609,p2.r2,Tubulin
CircSpotAvgInten_TUB,2_C2_3,2.490602531,0.032376261,1.030195101,0.474929771,TUB,panelC2,int,-3.430329795,-0.744588337,Tubulin-GFP,plate2_rep3,Tubulin-GFP,3.430329795,p2.r3,Tubulin
CircSpotTotalArea_TUB,1_C2_1,1.369217776,0.256011372,0.700750886,0.787487864,TUB,panelC2,non-int,-1.362533414,-0.238907319,Tubulin-GFP,plate1_rep1,Tubulin-GFP,1.362533414,p1.r1,Tubulin
CircSpotTotalArea_TUB,1_C2_2,1.413200254,0.236216831,0.429200034,0.969539881,TUB,panelC2,non-int,-1.443005119,-0.030933669,Tubulin-GFP,plate1_rep2,Tubulin-GFP,1.443005119,p1.r2,Tubulin
CircSpotTotalArea_TUB,1_C2_3,1.559036908,0.180349891,0.600768978,0.872677501,TUB,panelC2,non-int,-1.712856478,-0.136189206,Tubulin-GFP,plate1_rep3,Tubulin-GFP,1.712856478,p1.r3,Tubulin
CircSpotTotalArea_TUB,2_C2_1,0.502118138,0.897520065,0.70457741,0.783954348,TUB,panelC2,non-int,-0.108119803,-0.24340449,Tubulin-GFP,plate2_rep1,Tubulin-GFP,0.108119803,p2.r1,Tubulin
CircSpotTotalArea_TUB,2_C2_2,1.138663775,0.385604608,0.938202823,0.55814116,TUB,panelC2,non-int,-0.952942765,-0.583143374,Tubulin-GFP,plate2_rep2,Tubulin-GFP,0.952942765,p2.r2,Tubulin
CircSpotTotalArea_TUB,2_C2_3,0.840379064,0.618551946,1.431835212,0.213115775,TUB,panelC2,non-int,-0.480374103,-1.545919715,Tubulin-GFP,plate2_rep3,Tubulin-GFP,0.480374103,p2.r3,Tubulin
CircSpotAvgArea_TUB,1_C2_1,2.407842485,0.037541538,0.672113261,0.813400068,TUB,panelC2,non-int,-3.282307273,-0.206532202,Tubulin-GFP,plate1_rep1,Tubulin-GFP,3.282307273,p1.r1,Tubulin
CircSpotAvgArea_TUB,1_C2_2,5.35865992,0.000438595,1.763216676,0.105049094,TUB,panelC2,non-int,-7.73193322,-2.253327473,Tubulin-GFP,plate1_rep2,Tubulin-GFP,7.73193322,p1.r2,Tubulin
CircSpotAvgArea_TUB,1_C2_3,1.897021428,0.095885222,0.986041469,0.513978563,TUB,panelC2,non-int,-2.344603402,-0.66557372,Tubulin-GFP,plate1_rep3,Tubulin-GFP,2.344603402,p1.r3,Tubulin
CircSpotAvgArea_TUB,2_C2_1,1.421884901,0.232478983,0.995391973,0.505562423,TUB,panelC2,non-int,-1.458955455,-0.68208376,Tubulin-GFP,plate2_rep1,Tubulin-GFP,1.458955455,p2.r1,Tubulin
CircSpotAvgArea_TUB,2_C2_2,3.067560526,0.011979393,0.67109621,0.814301413,TUB,panelC2,non-int,-4.424567387,-0.205424695,Tubulin-GFP,plate2_rep2,Tubulin-GFP,4.424567387,p2.r2,Tubulin
CircSpotAvgArea_TUB,2_C2_3,2.600005851,0.026675384,0.891525245,0.602713967,TUB,panelC2,non-int,-3.624014091,-0.506312545,Tubulin-GFP,plate2_rep3,Tubulin-GFP,3.624014091,p2.r3,Tubulin
CircSpotCount_TUB,1_C2_1,2.021318096,0.076086769,1.374977386,0.240111725,TUB,panelC2,non-int,-2.575880889,-1.426650943,Tubulin-GFP,plate1_rep1,Tubulin-GFP,2.575880889,p1.r1,Tubulin
CircSpotCount_TUB,1_C2_2,0.788741573,0.664052096,0.414530511,0.974350555,TUB,panelC2,non-int,-0.409394675,-0.025984127,Tubulin-GFP,plate1_rep2,Tubulin-GFP,0.409394675,p1.r2,Tubulin
CircSpotCount_TUB,1_C2_3,1.178917283,0.359682028,0.906717775,0.588074116,TUB,panelC2,non-int,-1.022534893,-0.530902291,Tubulin-GFP,plate1_rep3,Tubulin-GFP,1.022534893,p1.r3,Tubulin
CircSpotCount_TUB,2_C2_1,0.73214467,0.714199077,0.929351965,0.566494141,TUB,panelC2,non-int,-0.336593536,-0.56828854,Tubulin-GFP,plate2_rep1,Tubulin-GFP,0.336593536,p2.r1,Tubulin
CircSpotCount_TUB,2_C2_2,1.500300656,0.201146202,0.573135759,0.893075805,TUB,panelC2,non-int,-1.603723264,-0.113083813,Tubulin-GFP,plate2_rep2,Tubulin-GFP,1.603723264,p2.r2,Tubulin
CircSpotCount_TUB,2_C2_3,0.384966161,0.959175513,1.431012003,0.213485742,TUB,panelC2,non-int,-0.041681204,-1.544185232,Tubulin-GFP,plate2_rep3,Tubulin-GFP,0.041681204,p2.r3,Tubulin
TotalInten_TUB,1_C2_1,3.003828232,0.013325098,1.124656209,0.397881891,TUB,panelC2,int,-4.318105931,-0.921600074,Tubulin-GFP,plate1_rep1,Tubulin-GFP,4.318105931,p1.r1,Tubulin
TotalInten_TUB,1_C2_2,1.581612234,0.172921352,0.572195506,0.893740932,TUB,panelC2,int,-1.754918398,-0.112339331,Tubulin-GFP,plate1_rep2,Tubulin-GFP,1.754918398,p1.r2,Tubulin
TotalInten_TUB,1_C2_3,3.8922999,0.003257198,0.814779989,0.677803269,TUB,panelC2,int,-5.726887882,-0.388898197,Tubulin-GFP,plate1_rep3,Tubulin-GFP,5.726887882,p1.r3,Tubulin
TotalInten_TUB,2_C2_1,2.179088895,0.056872579,0.899216498,0.595288435,TUB,panelC2,int,-2.866941974,-0.518709226,Tubulin-GFP,plate2_rep1,Tubulin-GFP,2.866941974,p2.r1,Tubulin
TotalInten_TUB,2_C2_2,5.050835483,0.000648895,0.439008872,0.966020871,TUB,panelC2,int,-7.340240069,-0.03456984,Tubulin-GFP,plate2_rep2,Tubulin-GFP,7.340240069,p2.r2,Tubulin
TotalInten_TUB,2_C2_3,2.045674785,0.072728678,1.281186702,0.291460821,TUB,panelC2,int,-2.621019506,-1.232849686,Tubulin-GFP,plate2_rep3,Tubulin-GFP,2.621019506,p2.r3,Tubulin
AvgInten_TUB,1_C2_1,1.658526498,0.149784786,0.605916471,0.868703421,TUB,panelC2,int,-1.898555773,-0.1407535,Tubulin-GFP,plate1_rep1,Tubulin-GFP,1.898555773,p1.r1,Tubulin
AvgInten_TUB,1_C2_2,4.446311242,0.001462687,1.449528225,0.205307429,TUB,panelC2,int,-6.527480407,-1.58324677,Tubulin-GFP,plate1_rep2,Tubulin-GFP,6.527480407,p1.r2,Tubulin
AvgInten_TUB,1_C2_3,4.044782776,0.002598309,0.646393795,0.835739187,TUB,panelC2,int,-5.952894382,-0.179438692,Tubulin-GFP,plate1_rep3,Tubulin-GFP,5.952894382,p1.r3,Tubulin
AvgInten_TUB,2_C2_1,8.700189464,1.30E-05,0.983233315,0.516520747,TUB,panelC2,int,-11.24826921,-0.660639823,Tubulin-GFP,plate2_rep1,Tubulin-GFP,11.24826921,p2.r1,Tubulin
AvgInten_TUB,2_C2_2,9.388507105,7.18E-06,0.575756243,0.891211748,TUB,panelC2,int,-11.84473952,-0.115173228,Tubulin-GFP,plate2_rep2,Tubulin-GFP,11.84473952,p2.r2,Tubulin
AvgInten_TUB,2_C2_3,5.051472079,0.00064836,0.815293722,0.677298178,TUB,panelC2,int,-7.341064923,-0.389643663,Tubulin-GFP,plate2_rep3,Tubulin-GFP,7.341064923,p2.r3,Tubulin
RingTotalInten_ACT,1_C2_1,1.400814495,0.241643846,1.128928278,0.394621281,ACT,panelC2,int,-1.420290346,-0.929828757,Actin-RFP,plate1_rep1,Actin-RFP,1.420290346,p1.r1,Actin
RingTotalInten_ACT,1_C2_2,4.390064861,0.001582526,1.23401905,0.320721247,ACT,panelC2,int,-6.448733158,-1.137182922,Actin-RFP,plate1_rep2,Actin-RFP,6.448733158,p1.r2,Actin
RingTotalInten_ACT,1_C2_3,5.963906523,0.000211204,1.325084873,0.266326607,ACT,panelC2,int,-8.462688313,-1.323031878,Actin-RFP,plate1_rep3,Actin-RFP,8.462688313,p1.r3,Actin
RingTotalInten_ACT,2_C2_1,3.504962018,0.005902132,0.848436999,0.644726967,ACT,panelC2,int,-5.132441686,-0.438928358,Actin-RFP,plate2_rep1,Actin-RFP,5.132441686,p2.r1,Actin
RingTotalInten_ACT,2_C2_2,6.380515052,0.000131314,1.572870727,0.157951277,ACT,panelC2,int,-8.93792123,-1.845468665,Actin-RFP,plate2_rep2,Actin-RFP,8.93792123,p2.r2,Actin
RingTotalInten_ACT,2_C2_3,6.5491613,0.000108979,2.051786373,0.056805011,ACT,panelC2,int,-9.124352438,-2.868130737,Actin-RFP,plate2_rep3,Actin-RFP,9.124352438,p2.r3,Actin
RingAvgInten_ACT,1_C2_1,1.216590387,0.336713358,0.974291231,0.524659786,ACT,panelC2,int,-1.088523281,-0.645005254,Actin-RFP,plate1_rep1,Actin-RFP,1.088523281,p1.r1,Actin
RingAvgInten_ACT,1_C2_2,2.635634455,0.025057413,1.406832329,0.22462237,ACT,panelC2,int,-3.686585549,-1.493334644,Actin-RFP,plate1_rep2,Actin-RFP,3.686585549,p1.r2,Actin
RingAvgInten_ACT,1_C2_3,4.989245562,0.00070301,1.108682466,0.410249415,ACT,panelC2,int,-7.260138808,-0.890989975,Actin-RFP,plate1_rep3,Actin-RFP,7.260138808,p1.r3,Actin
RingAvgInten_ACT,2_C2_1,4.030398518,0.002653801,0.920904507,0.574512928,ACT,panelC2,int,-5.931762356,-0.55423268,Actin-RFP,plate2_rep1,Actin-RFP,5.931762356,p2.r1,Actin
RingAvgInten_ACT,2_C2_2,9.109879207,9.10E-06,1.646400192,0.134951449,ACT,panelC2,int,-11.60746536,-2.002840202,Actin-RFP,plate2_rep2,Actin-RFP,11.60746536,p2.r2,Actin
RingAvgInten_ACT,2_C2_3,5.150406058,0.000570784,0.628124125,0.850977706,ACT,panelC2,int,-7.46849961,-0.161369348,Actin-RFP,plate2_rep3,Actin-RFP,7.46849961,p2.r3,Actin
CircTotalInten_ACT,1_C2_1,1.531484194,0.189834511,1.224477354,0.326931322,ACT,panelC2,int,-1.661602581,-1.118005155,Actin-RFP,plate1_rep1,Actin-RFP,1.661602581,p1.r1,Actin
CircTotalInten_ACT,1_C2_2,2.851713178,0.01723894,1.724178208,0.114221317,ACT,panelC2,int,-4.060584509,-2.169617337,Actin-RFP,plate1_rep2,Actin-RFP,4.060584509,p1.r2,Actin
CircTotalInten_ACT,1_C2_3,5.988057935,0.000205343,0.886102166,0.607965715,ACT,panelC2,int,-8.490830715,-0.497636788,Actin-RFP,plate1_rep3,Actin-RFP,8.490830715,p1.r3,Actin
CircTotalInten_ACT,2_C2_1,3.680470187,0.004491914,0.858846882,0.6345263,ACT,panelC2,int,-5.405476455,-0.454876542,Actin-RFP,plate2_rep1,Actin-RFP,5.405476455,p2.r1,Actin
CircTotalInten_ACT,2_C2_2,6.742872602,8.83E-05,0.634042587,0.846102883,ACT,panelC2,int,-9.334472857,-0.167114316,Actin-RFP,plate2_rep2,Actin-RFP,9.334472857,p2.r2,Actin
CircTotalInten_ACT,2_C2_3,4.520497731,0.0013195,1.028161094,0.476688794,ACT,panelC2,int,-6.630502495,-0.740891425,Actin-RFP,plate2_rep3,Actin-RFP,6.630502495,p2.r3,Actin
CircAvgInten_ACT,1_C2_1,1.432773592,0.227870098,0.865177876,0.6283354,ACT,panelC2,int,-1.478979558,-0.464681179,Actin-RFP,plate1_rep1,Actin-RFP,1.478979558,p1.r1,Actin
CircAvgInten_ACT,1_C2_2,5.761830042,0.000268075,3.865956137,0.001854713,ACT,panelC2,int,-8.224242236,-6.290025369,Actin-RFP,plate1_rep2,Actin-RFP,8.224242236,p1.r2,Actin
CircAvgInten_ACT,1_C2_3,5.395418185,0.000418946,0.756977972,0.734278567,ACT,panelC2,int,-7.777768953,-0.308866804,Actin-RFP,plate1_rep3,Actin-RFP,7.777768953,p1.r3,Actin
CircAvgInten_ACT,2_C2_1,7.35548146,4.67E-05,0.888407027,0.605732123,ACT,panelC2,int,-9.972387581,-0.501317431,Actin-RFP,plate2_rep1,Actin-RFP,9.972387581,p2.r1,Actin
CircAvgInten_ACT,2_C2_2,11.53971976,1.36E-06,0.87806686,0.615769399,ACT,panelC2,int,-13.51140495,-0.484882738,Actin-RFP,plate2_rep2,Actin-RFP,13.51140495,p2.r2,Actin
CircAvgInten_ACT,2_C2_3,5.442644761,0.0003951,0.443526683,0.964317293,ACT,panelC2,int,-7.836372242,-0.036334897,Actin-RFP,plate2_rep3,Actin-RFP,7.836372242,p2.r3,Actin
RingSpotTotalInten_ACT,1_C2_1,1.205833088,0.34314509,1.332954697,0.262028408,ACT,panelC2,int,-1.069601919,-1.339302355,Actin-RFP,plate1_rep1,Actin-RFP,1.069601919,p1.r1,Actin
RingSpotTotalInten_ACT,1_C2_2,1.207191319,0.342327437,0.963160671,0.534881267,ACT,panelC2,int,-1.071987583,-0.625710487,Actin-RFP,plate1_rep2,Actin-RFP,1.071987583,p1.r2,Actin
RingSpotTotalInten_ACT,1_C2_3,1.594037682,0.168960299,2.068121726,0.054881103,ACT,panelC2,int,-1.778091508,-2.902586204,Actin-RFP,plate1_rep3,Actin-RFP,1.778091508,p1.r3,Actin
RingSpotTotalInten_ACT,2_C2_1,3.802464804,0.003728868,2.621204959,0.017693403,ACT,panelC2,int,-5.591650504,-4.034563415,Actin-RFP,plate2_rep1,Actin-RFP,5.591650504,p2.r1,Actin
RingSpotTotalInten_ACT,2_C2_2,0.500765404,0.898392871,0.805470234,0.686952741,ACT,panelC2,int,-0.107147811,-0.375489779,Actin-RFP,plate2_rep2,Actin-RFP,0.107147811,p2.r2,Actin
RingSpotTotalInten_ACT,2_C2_3,2.071481134,0.069337535,1.28708658,0.287966836,ACT,panelC2,int,-2.668768883,-1.24490996,Actin-RFP,plate2_rep3,Actin-RFP,2.668768883,p2.r3,Actin
RingSpotAvgInten_ACT,1_C2_1,1.319854276,0.280013285,0.938247592,0.558099041,ACT,panelC2,int,-1.272918229,-0.58321884,Actin-RFP,plate1_rep1,Actin-RFP,1.272918229,p1.r1,Actin
RingSpotAvgInten_ACT,1_C2_2,2.934732014,0.014969704,1.098113672,0.418583644,ACT,panelC2,int,-4.201726866,-0.870878543,Actin-RFP,plate1_rep2,Actin-RFP,4.201726866,p1.r2,Actin
RingSpotAvgInten_ACT,1_C2_3,4.471556139,0.001412146,0.614361596,0.86207143,ACT,panelC2,int,-6.56264472,-0.148417147,Actin-RFP,plate1_rep3,Actin-RFP,6.56264472,p1.r3,Actin
RingSpotAvgInten_ACT,2_C2_1,4.880518716,0.000810971,0.812321945,0.680219736,ACT,panelC2,int,-7.117278814,-0.385339392,Actin-RFP,plate2_rep1,Actin-RFP,7.117278814,p2.r1,Actin
RingSpotAvgInten_ACT,2_C2_2,10.23772969,3.60E-06,1.460916124,0.200424375,ACT,panelC2,int,-12.53564701,-1.607318287,Actin-RFP,plate2_rep2,Actin-RFP,12.53564701,p2.r2,Actin
RingSpotAvgInten_ACT,2_C2_3,5.26137302,0.000495636,0.730915194,0.759253455,ACT,panelC2,int,-7.609669689,-0.275419625,Actin-RFP,plate2_rep3,Actin-RFP,7.609669689,p2.r3,Actin
RingSpotTotalArea_ACT,1_C2_1,1.683223238,0.143022951,1.700308486,0.120221003,ACT,panelC2,non-int,-1.944750165,-2.118423537,Actin-RFP,plate1_rep1,Actin-RFP,1.944750165,p1.r1,Actin
RingSpotTotalArea_ACT,1_C2_2,1.116729026,0.400331854,0.427251964,0.970209714,ACT,panelC2,non-int,-0.915461441,-0.030243031,Actin-RFP,plate1_rep2,Actin-RFP,0.915461441,p1.r2,Actin
RingSpotTotalArea_ACT,1_C2_3,1.652563624,0.151464145,1.284469925,0.289511956,ACT,panelC2,non-int,-1.887406349,-1.239558684,Actin-RFP,plate1_rep3,Actin-RFP,1.887406349,p1.r3,Actin
RingSpotTotalArea_ACT,2_C2_1,2.722707831,0.0215272,1.415176476,0.220719809,ACT,panelC2,non-int,-3.838438018,-1.510861216,Actin-RFP,plate2_rep1,Actin-RFP,3.838438018,p2.r1,Actin
RingSpotTotalArea_ACT,2_C2_2,1.529655833,0.190480587,1.042328147,0.464520678,ACT,panelC2,non-int,-1.658204995,-0.766749205,Actin-RFP,plate2_rep2,Actin-RFP,1.658204995,p2.r2,Actin
RingSpotTotalArea_ACT,2_C2_3,1.642317726,0.154393186,0.758013447,0.733277702,ACT,panelC2,non-int,-1.868252776,-0.310230793,Actin-RFP,plate2_rep3,Actin-RFP,1.868252776,p2.r3,Actin
RingSpotAvgArea_ACT,1_C2_1,1.816691377,0.111412087,1.14276696,0.384196025,ACT,panelC2,non-int,-2.194519461,-0.956602376,Actin-RFP,plate1_rep1,Actin-RFP,2.194519461,p1.r1,Actin
RingSpotAvgArea_ACT,1_C2_2,2.453419231,0.03459723,1.265118602,0.301162303,ACT,panelC2,non-int,-3.363981669,-1.200105948,Actin-RFP,plate1_rep2,Actin-RFP,3.363981669,p1.r2,Actin
RingSpotAvgArea_ACT,1_C2_3,1.625957005,0.159186155,0.978126958,0.521160428,ACT,panelC2,non-int,-1.837680974,-0.651697361,Actin-RFP,plate1_rep3,Actin-RFP,1.837680974,p1.r3,Actin
RingSpotAvgArea_ACT,2_C2_1,5.744267591,0.000273759,1.05207572,0.456263589,ACT,panelC2,non-int,-8.203263617,-0.78468459,Actin-RFP,plate2_rep1,Actin-RFP,8.203263617,p2.r1,Actin
RingSpotAvgArea_ACT,2_C2_2,4.091416202,0.002426907,1.664460879,0.129826928,ACT,panelC2,non-int,-6.021137664,-2.041553039,Actin-RFP,plate2_rep2,Actin-RFP,6.021137664,p2.r2,Actin
RingSpotAvgArea_ACT,2_C2_3,3.081249417,0.011709869,0.902506304,0.592120966,ACT,panelC2,non-int,-4.447323308,-0.524044331,Actin-RFP,plate2_rep3,Actin-RFP,4.447323308,p2.r3,Actin
RingSpotCount_ACT,1_C2_1,1.083642723,0.423344066,1.181753397,0.355957451,ACT,panelC2,non-int,-0.859570035,-1.032944074,Actin-RFP,plate1_rep1,Actin-RFP,0.859570035,p1.r1,Actin
RingSpotCount_ACT,1_C2_2,1.32733198,0.276252444,0.652474819,0.830546381,ACT,panelC2,non-int,-1.286440178,-0.185671505,Actin-RFP,plate1_rep2,Actin-RFP,1.286440178,p1.r2,Actin
RingSpotCount_ACT,1_C2_3,1.937433773,0.088926134,0.798125262,0.694163608,ACT,panelC2,non-int,-2.419949209,-0.3650476,Actin-RFP,plate1_rep3,Actin-RFP,2.419949209,p1.r3,Actin
RingSpotCount_ACT,2_C2_1,3.424190633,0.006706391,1.428862381,0.214454647,ACT,panelC2,non-int,-5.004694348,-1.539656998,Actin-RFP,plate2_rep1,Actin-RFP,5.004694348,p2.r1,Actin
RingSpotCount_ACT,2_C2_2,2.535029108,0.029919055,1.136519711,0.388876378,ACT,panelC2,non-int,-3.509259698,-0.94449378,Actin-RFP,plate2_rep2,Actin-RFP,3.509259698,p2.r2,Actin
RingSpotCount_ACT,2_C2_3,2.25001764,0.049954107,0.80873871,0.683741499,ACT,panelC2,non-int,-2.996650559,-0.380175359,Actin-RFP,plate2_rep3,Actin-RFP,2.996650559,p2.r3,Actin
CircSpotTotalInten_ACT,1_C2_1,2.645598709,0.024623849,1.71139974,0.117394974,ACT,panelC2,int,-3.704039841,-2.14221118,Actin-RFP,plate1_rep1,Actin-RFP,3.704039841,p1.r1,Actin
CircSpotTotalInten_ACT,1_C2_2,1.108238603,0.406145954,1.039918484,0.466576463,ACT,panelC2,int,-0.901042692,-0.762333364,Actin-RFP,plate1_rep2,Actin-RFP,0.901042692,p1.r2,Actin
CircSpotTotalInten_ACT,1_C2_3,1.255381066,0.314353858,1.839670199,0.089182714,ACT,panelC2,int,-1.157235992,-2.417068046,Actin-RFP,plate1_rep3,Actin-RFP,1.157235992,p1.r3,Actin
CircSpotTotalInten_ACT,2_C2_1,1.025597184,0.465983311,1.21857804,0.33082034,ACT,panelC2,int,-0.763605458,-1.10617983,Actin-RFP,plate2_rep1,Actin-RFP,0.763605458,p2.r1,Actin
CircSpotTotalInten_ACT,2_C2_2,0.942799025,0.531460038,0.538612667,0.91616194,ACT,panelC2,int,-0.632127271,-0.08756214,Actin-RFP,plate2_rep2,Actin-RFP,0.632127271,p2.r2,Actin
CircSpotTotalInten_ACT,2_C2_3,2.973221739,0.014028307,1.607284739,0.1467443,ACT,panelC2,int,-4.266678064,-1.919063663,Actin-RFP,plate2_rep3,Actin-RFP,4.266678064,p2.r3,Actin
CircSpotAvgInten_ACT,1_C2_1,1.407327707,0.238775797,0.826448804,0.666328947,ACT,panelC2,int,-1.432230257,-0.405971816,Actin-RFP,plate1_rep1,Actin-RFP,1.432230257,p1.r1,Actin
CircSpotAvgInten_ACT,1_C2_2,4.962638956,0.000727896,2.793504667,0.012633722,ACT,panelC2,int,-7.225352082,-4.371385704,Actin-RFP,plate1_rep2,Actin-RFP,7.225352082,p1.r2,Actin
CircSpotAvgInten_ACT,1_C2_3,5.119542716,0.000593837,0.603759567,0.870375033,ACT,panelC2,int,-7.428905848,-0.138831088,Actin-RFP,plate1_rep3,Actin-RFP,7.428905848,p1.r3,Actin
CircSpotAvgInten_ACT,2_C2_1,6.4745131,0.000118305,0.752535932,0.738565467,ACT,panelC2,int,-9.04224082,-0.303045532,Actin-RFP,plate2_rep1,Actin-RFP,9.04224082,p2.r1,Actin
CircSpotAvgInten_ACT,2_C2_2,12.56425498,6.69E-07,0.957554524,0.540066143,ACT,panelC2,int,-14.21822164,-0.61606366,Actin-RFP,plate2_rep2,Actin-RFP,14.21822164,p2.r2,Actin
CircSpotAvgInten_ACT,2_C2_3,5.136314771,0.000581186,0.480423375,0.948418075,ACT,panelC2,int,-7.450440238,-0.052959866,Actin-RFP,plate2_rep3,Actin-RFP,7.450440238,p2.r3,Actin
CircSpotTotalArea_ACT,1_C2_1,1.660809543,0.149146673,1.432204175,0.21295015,ACT,panelC2,non-int,-1.902825073,-1.546697179,Actin-RFP,plate1_rep1,Actin-RFP,1.902825073,p1.r1,Actin
CircSpotTotalArea_ACT,1_C2_2,1.304518538,0.28786868,0.426197444,0.970568315,ACT,panelC2,non-int,-1.245250874,-0.029873487,Actin-RFP,plate1_rep2,Actin-RFP,1.245250874,p1.r2,Actin
CircSpotTotalArea_ACT,1_C2_3,1.251046502,0.316788103,1.518248125,0.177465392,ACT,panelC2,non-int,-1.149522173,-1.728979664,Actin-RFP,plate1_rep3,Actin-RFP,1.149522173,p1.r3,Actin
CircSpotTotalArea_ACT,2_C2_1,1.13676402,0.38686336,0.964890072,0.533286698,ACT,panelC2,non-int,-0.949683723,-0.628696104,Actin-RFP,plate2_rep1,Actin-RFP,0.949683723,p2.r1,Actin
